A Number,B Number,Date Time,Duration (sec),Call Type,Tower ID,IMEI,IMSI,Operator Name,Lat,Lng
+91990005106,+91850010197,2025-09-14 20:54:03,111,IN,JIO-PTK-001,354809100000490,404000000555330,JIO,31.3260,75.5760
+91990008835,+91850010197,2025-09-14 23:20:31,22,SMS,Airtel-AMB-001,354809100000532,404000000602844,JIO,30.5200,76.6600
+91850004460,+91850004460,2025-09-14 14:02:05,133,OUT,JIO-CHD-005,354809100000259,404000000294003,JIO,30.7050,76.7450
+91990006728,+91800000604,2025-09-15 01:35:48,111,IN,BSNL-JAL-001,354809100000511,404000000579087,JIO,30.9530,75.5730
+91980010429,+91850006926,2025-09-14 22:33:41,107,OUT,JIO-CHD-004,354809100000441,404000000499897,JIO,30.7190,76.7620
+91850002678,+91800007370,2025-09-14 07:40:29,78,IN,BSNL-HSP-001,354809104519999,404000000278165,Airtel,31.1050,75.7040
+91800005262,+91990006728,2025-09-14 05:33:00,9,IN,JIO-LDH-001,354809100000161,404000000183137,JIO,30.8890,75.8210
+91980006818,+91800004861,2025-09-14 21:29:04,97,SMS,VI-PTA-001,354809100000399,404000000452383,JIO,30.3750,76.7820
+91700007836,+91800009709,2025-09-14 23:09:43,85,OUT,JIO-PTK-001,354809104512345,404000000080190,JIO,31.3260,75.5760
+91980005802,+91850009504,2025-09-14 15:10:36,477,IN,BSNL-JAL-001,354809100000392,404000000444464,JIO,30.9530,75.5730
+91850008729,+91990005106,2025-09-14 03:36:10,79,SMS,JIO-CHD-MEET,354809100000301,404000000341517,Airtel,30.7380,76.7830
+91990005283,+91850008066,2025-09-14 04:04:55,60,IN,JIO-CHD-001,354809100000497,404000000563249,BSNL,30.7333,76.7794
+91980003026,+91980007956,2025-09-14 08:24:52,616,OUT,JIO-PHR-001,354809100000364,404000000412788,Airtel,31.0150,75.3480
+91700008714,+91980001661,2025-09-14 21:45:29,44,OUT,JIO-PTK-001,354809100000084,404000000096028,JIO,31.3260,75.5760
+91980004860,+91800010849,2025-09-14 11:52:12,193,OUT,JIO-PHR-001,354809100000378,404000000428626,JIO,31.0150,75.3480
+91700005168,+91700005168,2025-09-14 23:14:01,7,OUT,JIO-CHD-001,354809100000042,404000000048514,JIO,30.7333,76.7794
+91980001895,+91990005690,2025-09-15 00:59:09,15,IN,JIO-CHD-001,354809100000350,404000000396950,JIO,30.7333,76.7794
+91700003099,+91700009927,2025-09-14 11:53:22,62,IN,JIO-CHD-006,354809100000021,404000000024757,JIO,30.6940,76.7270
+91800007370,+91800005262,2025-09-14 19:29:49,14,IN,JIO-CHD-006,354809100000182,404000000206894,JIO,30.6940,76.7270
+91990008835,+91990009579,2025-09-14 05:47:28,2,IN,JIO-CHD-001,354809100000532,404000000602844,JIO,30.7333,76.7794
+91850002678,+91700005350,2025-09-14 23:27:56,63,OUT,JIO-PHR-001,354809104519999,404000000278165,Airtel,31.0150,75.3480
+91990006728,+91800006689,2025-09-14 13:49:16,64,SMS,BSNL-HSP-001,354809100000511,404000000579087,JIO,31.1050,75.7040
+91990003043,+91700007836,2025-09-14 11:08:05,115,OUT,BSNL-JAL-001,354809100000469,404000000531573,JIO,30.9530,75.5730
+91990000801,+91700009927,2025-09-14 03:59:07,101,SMS,JIO-CHD-MEET,354809100000448,404000000507816,JIO,30.7380,76.7830
+91850010197,+91700003130,2025-09-14 12:11:58,87,OUT,JIO-CHD-006,354809100000322,404000000365274,BSNL,30.6940,76.7270
+91700003938,+91700006750,2025-09-15 01:36:32,584,IN,JIO-CHD-002,354809104519999,404000000040595,JIO,30.7420,76.7880
+91990009579,+91980007956,2025-09-14 09:52:54,60,OUT,JIO-CHD-001,354809100000539,404000000610763,Airtel,30.7333,76.7794
+91990008369,+91980009677,2025-09-14 06:41:00,48,IN,JIO-CHD-002,354809100000525,404000000594925,VI,30.7420,76.7880
+91800009044,+91990002040,2025-09-14 12:52:14,1926,IN,VI-PTA-001,354809100000196,404000000222732,JIO,30.3750,76.7820
+91850004460,+91800003431,2025-09-14 09:41:20,1350,OUT,JIO-CHD-002,354809100000259,404000000294003,JIO,30.7420,76.7880
+91990006728,+91990003043,2025-09-14 16:07:04,191,OUT,Airtel-LDH-002,354809100000511,404000000579087,JIO,30.9250,75.8640
+91850011508,+91800000604,2025-09-14 17:35:42,22,IN,BSNL-JAL-001,354809100000329,404000000373193,Airtel,30.9530,75.5730
+91700009927,+91800009709,2025-09-15 01:34:50,16,OUT,Airtel-AMB-001,354809100000091,404000000103947,Airtel,30.5200,76.6600
+91990003043,+91990000801,2025-09-14 22:41:03,4,SMS,JIO-CHD-006,354809100000469,404000000531573,JIO,30.6940,76.7270
+91700008195,+91990005106,2025-09-15 00:43:18,411,IN,JIO-CHD-001,354809100000077,404000000088109,BSNL,30.7333,76.7794
+91990010724,+91800004739,2025-09-15 01:38:40,83,SMS,Airtel-AMB-001,354809100000553,404000000626601,Airtel,30.5200,76.6600
+91850008729,+91800003431,2025-09-14 21:23:11,84,IN,JIO-CHD-006,354809100000301,404000000341517,Airtel,30.6940,76.7270
+91850004460,+91850009946,2025-09-14 02:17:40,15,IN,JIO-CHD-004,354809100000259,404000000294003,JIO,30.7190,76.7620
+91800006689,+91850011508,2025-09-14 23:01:16,1035,IN,JIO-PHR-001,354809100000168,404000000191056,JIO,31.0150,75.3480
+91850011508,+91800005262,2025-09-14 21:38:37,40,OUT,BSNL-JAL-001,354809100000329,404000000373193,Airtel,30.9530,75.5730
+91850006068,+91700007836,2025-09-14 07:15:48,30,OUT,JIO-CHD-004,354809100000273,404000000309841,JIO,30.7190,76.7620
+91800006689,+91700007836,2025-09-14 17:28:56,112,IN,JIO-CHD-003,354809100000168,404000000191056,JIO,30.7510,76.8010
+91700010834,+91800010849,2025-09-14 20:18:30,1449,IN,JIO-CHD-002,354809104519999,404000000119785,JIO,30.7420,76.7880
+91800003986,+91990010688,2025-09-14 17:14:57,96,IN,JIO-LDH-001,354809100000140,404000000159380,JIO,30.8890,75.8210
+91850005482,+91990009579,2025-09-14 02:31:10,74,IN,JIO-CHD-005,354809100000266,404000000301922,Airtel,30.7050,76.7450
+91980008641,+91800006894,2025-09-14 18:49:18,16,IN,JIO-CHD-006,354809100000420,404000000476140,Airtel,30.6940,76.7270
+91990005690,+91990008369,2025-09-14 23:33:22,71,OUT,JIO-CHD-005,354809100000504,404000000571168,JIO,30.7050,76.7450
+91700003130,+91850006068,2025-09-14 02:36:59,349,OUT,BSNL-HSP-001,354809100000028,404000000032676,VI,31.1050,75.7040
+91700008714,+91850006289,2025-09-14 15:44:07,1686,IN,JIO-LDH-001,354809100000084,404000000096028,JIO,30.8890,75.8210
+91700003938,+91990002040,2025-09-14 12:49:56,72,OUT,JIO-PTK-001,354809104519999,404000000040595,JIO,31.3260,75.5760
+91990001551,+91800009044,2025-09-14 22:23:56,21,OUT,BSNL-JAL-001,354809100000455,404000000515735,Airtel,30.9530,75.5730
+91990006728,+91700003130,2025-09-14 18:55:41,16,IN,JIO-CHD-006,354809100000511,404000000579087,JIO,30.6940,76.7270
+91850010197,+91700003938,2025-09-14 14:57:07,108,IN,JIO-CHD-001,354809100000322,404000000365274,BSNL,30.7333,76.7794
+91850000697,+91980001895,2025-09-14 16:23:31,1840,OUT,JIO-CHD-006,354809100000224,404000000254408,JIO,30.6940,76.7270
+91980010398,+91980008641,2025-09-14 08:26:32,52,OUT,JIO-PTK-001,354809100000434,404000000491978,BSNL,31.3260,75.5760
+91700007836,+91980006818,2025-09-14 09:30:05,62,IN,JIO-LDH-001,354809104512345,404000000080190,JIO,30.8890,75.8210
+91700008195,+91990005283,2025-09-14 07:29:12,18,OUT,BSNL-JAL-001,354809100000077,404000000088109,BSNL,30.9530,75.5730
+91800007370,+91700008714,2025-09-14 04:28:25,35,OUT,JIO-LDH-001,354809100000182,404000000206894,JIO,30.8890,75.8210
+91700006750,+91700008195,2025-09-14 22:47:13,88,IN,JIO-CHD-006,354809100000056,404000000064352,BSNL,30.6940,76.7270
+91850001457,+91980007956,2025-09-15 01:03:37,8,IN,Airtel-AMB-001,354809100000231,404000000262327,JIO,30.5200,76.6600
+91980005647,+91700005350,2025-09-14 12:43:39,54,OUT,BSNL-HSP-001,354809100000385,404000000436545,Airtel,31.1050,75.7040
+91700007836,+91990007475,2025-09-14 05:56:49,57,OUT,JIO-CHD-001,354809100000070,404000000080190,JIO,30.7333,76.7794
+91800010849,+91800004861,2025-09-14 18:56:30,102,SMS,JIO-CHD-006,354809104512345,404000000238570,VI,30.6940,76.7270
+91850005482,+91800010849,2025-09-14 09:03:00,97,SMS,JIO-CHD-005,354809100000266,404000000301922,Airtel,30.7050,76.7450
+91700010834,+91990003057,2025-09-14 09:46:31,10,IN,BSNL-JAL-001,354809104519999,404000000119785,JIO,30.9530,75.5730
+91850001457,+91800010849,2025-09-14 02:13:24,114,OUT,JIO-CHD-005,354809100000231,404000000262327,JIO,30.7050,76.7450
+91800002085,+91990003043,2025-09-14 05:56:22,154,OUT,Airtel-LDH-002,354809100000119,404000000135623,JIO,30.9250,75.8640
+91850002311,+91990005283,2025-09-14 09:23:37,61,IN,JIO-PHR-001,354809100000238,404000000270246,Airtel,31.0150,75.3480
+91990010688,+91990005283,2025-09-14 15:53:43,265,OUT,Airtel-LDH-002,354809100000546,404000000618682,JIO,30.9250,75.8640
+91850002678,+91700010526,2025-09-14 07:12:22,595,OUT,BSNL-JAL-001,354809100000245,404000000278165,Airtel,30.9530,75.5730
+91990001551,+91980007956,2025-09-14 02:29:23,80,SMS,BSNL-JAL-001,354809100000455,404000000515735,Airtel,30.9530,75.5730
+91850000697,+91700006802,2025-09-14 10:56:25,43,OUT,JIO-CHD-002,354809100000224,404000000254408,JIO,30.7420,76.7880
+91800004861,+91700005168,2025-09-14 22:05:03,487,OUT,JIO-LDH-001,354809100000154,404000000175218,BSNL,30.8890,75.8210
+91700006750,+91800003986,2025-09-14 10:16:57,81,OUT,JIO-PHR-001,354809100000056,404000000064352,BSNL,31.0150,75.3480
+91800005262,+91980007956,2025-09-14 06:50:31,43,OUT,BSNL-HSP-001,354809100000161,404000000183137,JIO,31.1050,75.7040
+91990007475,+91700005168,2025-09-14 13:35:08,107,OUT,BSNL-HSP-001,354809100000518,404000000587006,Airtel,31.1050,75.7040
+91800000604,+91850001457,2025-09-14 12:33:45,1678,IN,BSNL-HSP-001,354809100000112,404000000127704,VI,31.1050,75.7040
+91850009946,+91990006728,2025-09-15 00:02:26,69,SMS,JIO-PTK-001,354809100000315,404000000357355,JIO,31.3260,75.5760
+91990003043,+91700005168,2025-09-14 20:48:46,41,IN,JIO-CHD-MEET,354809100000469,404000000531573,JIO,30.7380,76.7830
+91990006728,+91990010688,2025-09-14 12:12:28,205,IN,JIO-PHR-001,354809100000511,404000000579087,JIO,31.0150,75.3480
+91800004739,+91850006926,2025-09-14 03:22:11,86,IN,JIO-LDH-001,354809100000147,404000000167299,JIO,30.8890,75.8210
+91700003938,+91700000306,2025-09-14 21:18:10,73,IN,JIO-PHR-001,354809104519999,404000000040595,JIO,31.0150,75.3480
+91990006728,+91990003649,2025-09-14 20:13:45,77,OUT,JIO-CHD-002,354809100000511,404000000579087,JIO,30.7420,76.7880
+91800010849,+91990008369,2025-09-14 06:25:21,89,IN,Airtel-LDH-002,354809104512345,404000000238570,VI,30.9250,75.8640
+91990005106,+91990003043,2025-09-14 02:23:29,74,OUT,JIO-LDH-001,354809100000490,404000000555330,JIO,30.8890,75.8210
+91990003649,+91800003986,2025-09-14 22:13:56,929,OUT,BSNL-HSP-001,354809100000483,404000000547411,JIO,31.1050,75.7040
+91990007475,+91850006068,2025-09-14 23:22:22,115,SMS,BSNL-HSP-001,354809100000518,404000000587006,Airtel,31.1050,75.7040
+91800007370,+91990003043,2025-09-14 17:22:30,38,IN,BSNL-HSP-001,354809100000182,404000000206894,JIO,31.1050,75.7040
+91980005802,+91980007176,2025-09-14 06:24:04,8,SMS,JIO-CHD-005,354809100000392,404000000444464,JIO,30.7050,76.7450
+91800010977,+91850011508,2025-09-14 07:36:19,11,SMS,JIO-CHD-002,354809100000217,404000000246489,Airtel,30.7420,76.7880
+91850002311,+91800006689,2025-09-14 05:08:55,37,IN,Airtel-AMB-001,354809100000238,404000000270246,Airtel,30.5200,76.6600
+91700001246,+91990008835,2025-09-14 13:48:13,297,OUT,Airtel-LDH-001,354809100000007,404000000008919,VI,30.9120,75.8530
+91800005262,+91980003026,2025-09-14 16:56:37,1277,OUT,Airtel-AMB-001,354809100000161,404000000183137,JIO,30.5200,76.6600
+91850002311,+91990003057,2025-09-14 07:36:28,387,IN,Airtel-LDH-002,354809100000238,404000000270246,Airtel,30.9250,75.8640
+91800007370,+91700003130,2025-09-14 03:51:51,30,OUT,BSNL-HSP-001,354809100000182,404000000206894,JIO,31.1050,75.7040
+91990003649,+91980007176,2025-09-15 01:20:15,1452,OUT,JIO-PTK-001,354809100000483,404000000547411,JIO,31.3260,75.5760
+91980003026,+91990002040,2025-09-14 11:34:55,106,OUT,JIO-CHD-006,354809100000364,404000000412788,Airtel,30.6940,76.7270
+91800005262,+91980002950,2025-09-14 22:54:12,317,OUT,Airtel-AMB-001,354809100000161,404000000183137,JIO,30.5200,76.6600
+91980005802,+91850002311,2025-09-15 00:55:28,359,OUT,JIO-LDH-001,354809100000392,404000000444464,JIO,30.8890,75.8210
+91700010834,+91980002950,2025-09-15 01:43:48,107,OUT,Airtel-LDH-001,354809100000105,404000000119785,JIO,30.9120,75.8530
+91800002085,+91850008066,2025-09-14 14:57:54,405,IN,VI-PTA-001,354809100000119,404000000135623,JIO,30.3750,76.7820
+91700006750,+91800003986,2025-09-15 00:53:52,80,OUT,JIO-PHR-001,354809100000056,404000000064352,BSNL,31.0150,75.3480
+91700001246,+91850008066,2025-09-14 18:38:54,54,IN,JIO-CHD-006,354809100000007,404000000008919,VI,30.6940,76.7270
+91980004311,+91800009044,2025-09-14 14:43:14,3,IN,Airtel-LDH-001,354809100000371,404000000420707,Airtel,30.9120,75.8530
+91700003130,+91850002311,2025-09-14 17:57:36,4,OUT,Airtel-LDH-002,354809100000028,404000000032676,VI,30.9250,75.8640
+91700001883,+91700001883,2025-09-14 04:57:24,95,OUT,JIO-CHD-005,354809100000014,404000000016838,JIO,30.7050,76.7450
+91990000801,+91980002950,2025-09-14 02:47:24,61,OUT,JIO-LDH-001,354809100000448,404000000507816,JIO,30.8890,75.8210
+91990000801,+91700006802,2025-09-14 13:16:26,210,OUT,JIO-LDH-001,354809100000448,404000000507816,JIO,30.8890,75.8210
+91990007475,+91800004861,2025-09-14 23:04:52,328,OUT,JIO-CHD-001,354809100000518,404000000587006,Airtel,30.7333,76.7794
+91850011508,+91980000676,2025-09-14 03:33:01,1405,SMS,BSNL-HSP-001,354809100000329,404000000373193,Airtel,31.1050,75.7040
+91990003043,+91980004311,2025-09-14 22:12:15,72,IN,Airtel-LDH-002,354809100000469,404000000531573,JIO,30.9250,75.8640
+91800006689,+91990007475,2025-09-15 00:07:25,272,IN,VI-PTA-001,354809100000168,404000000191056,JIO,30.3750,76.7820
+91800004739,+91980009677,2025-09-14 11:56:56,48,OUT,JIO-CHD-002,354809100000147,404000000167299,JIO,30.7420,76.7880
+91800006689,+91700009927,2025-09-14 12:52:32,48,IN,VI-PTA-001,354809100000168,404000000191056,JIO,30.3750,76.7820
+91990001551,+91980001895,2025-09-14 23:37:08,1632,OUT,JIO-CHD-003,354809100000455,404000000515735,Airtel,30.7510,76.8010
+91850010197,+91700006802,2025-09-14 19:18:38,104,OUT,JIO-CHD-001,354809100000322,404000000365274,BSNL,30.7333,76.7794
+91990005690,+91700007836,2025-09-14 03:03:12,70,IN,JIO-PTK-001,354809100000504,404000000571168,JIO,31.3260,75.5760
+91700003130,+91850011508,2025-09-14 21:06:10,39,IN,JIO-LDH-001,354809100000028,404000000032676,VI,30.8890,75.8210
+91800010849,+91850003325,2025-09-14 16:18:19,482,SMS,JIO-CHD-002,354809104512345,404000000238570,VI,30.7420,76.7880
+91700010526,+91980002950,2025-09-14 15:43:11,241,OUT,BSNL-HSP-001,354809100000098,404000000111866,JIO,31.1050,75.7040
+91800007370,+91990002040,2025-09-14 07:40:04,74,OUT,JIO-CHD-004,354809100000182,404000000206894,JIO,30.7190,76.7620
+91980000676,+91850011508,2025-09-14 08:37:01,113,OUT,BSNL-JAL-001,354809100000336,404000000381112,JIO,30.9530,75.5730
+91850006926,+91990009579,2025-09-15 01:41:23,89,OUT,VI-PTA-001,354809100000287,404000000325679,JIO,30.3750,76.7820
+91700003938,+91980008641,2025-09-14 11:24:57,115,OUT,Airtel-LDH-001,354809100000035,404000000040595,JIO,30.9120,75.8530
+91990008369,+91850000697,2025-09-15 00:49:43,161,OUT,JIO-CHD-002,354809100000525,404000000594925,VI,30.7420,76.7880
+91850009504,+91980010429,2025-09-14 03:48:42,92,IN,JIO-LDH-001,354809100000308,404000000349436,VI,30.8890,75.8210
+91700009927,+91990003649,2025-09-14 20:34:44,116,IN,JIO-CHD-005,354809100000091,404000000103947,Airtel,30.7050,76.7450
+91850001457,+91980009677,2025-09-14 07:24:30,116,OUT,Airtel-LDH-002,354809100000231,404000000262327,JIO,30.9250,75.8640
+91990001551,+91700006802,2025-09-14 17:44:38,27,SMS,VI-PTA-001,354809100000455,404000000515735,Airtel,30.3750,76.7820
+91800003431,+91990002040,2025-09-14 05:10:11,252,OUT,JIO-CHD-003,354809100000133,404000000151461,JIO,30.7510,76.8010
+91990003043,+91980007176,2025-09-14 17:58:18,518,IN,BSNL-JAL-001,354809100000469,404000000531573,JIO,30.9530,75.5730
+91990001551,+91980004311,2025-09-14 09:03:59,66,IN,JIO-CHD-004,354809100000455,404000000515735,Airtel,30.7190,76.7620
+91700001883,+91990009579,2025-09-14 19:01:42,106,IN,JIO-CHD-002,354809100000014,404000000016838,JIO,30.7420,76.7880
+91990006728,+91850002678,2025-09-14 01:47:53,65,OUT,JIO-CHD-006,354809100000511,404000000579087,JIO,30.6940,76.7270
+91800009709,+91980002950,2025-09-14 16:38:03,84,OUT,JIO-CHD-001,354809100000203,404000000230651,BSNL,30.7333,76.7794
+91980005647,+91700006802,2025-09-14 22:48:40,254,IN,JIO-LDH-001,354809100000385,404000000436545,Airtel,30.8890,75.8210
+91850008066,+91700010834,2025-09-14 22:16:33,16,IN,Airtel-LDH-002,354809100000294,404000000333598,BSNL,30.9250,75.8640
+91990005106,+91800006689,2025-09-14 23:44:33,653,IN,JIO-PHR-001,354809100000490,404000000555330,JIO,31.0150,75.3480
+91700007836,+91850000697,2025-09-14 19:00:31,462,OUT,BSNL-HSP-001,354809100000070,404000000080190,JIO,31.1050,75.7040
+91990003649,+91990008835,2025-09-14 14:28:49,42,SMS,JIO-CHD-004,354809100000483,404000000547411,JIO,30.7190,76.7620
+91980002950,+91990005283,2025-09-14 08:37:11,115,OUT,JIO-CHD-002,354809100000357,404000000404869,Airtel,30.7420,76.7880
+91700003130,+91850008066,2025-09-14 06:33:58,367,OUT,JIO-CHD-006,354809100000028,404000000032676,VI,30.6940,76.7270
+91990003057,+91850006926,2025-09-14 04:25:06,33,SMS,JIO-CHD-MEET,354809100000476,404000000539492,Airtel,30.7380,76.7830
+91700003130,+91980002950,2025-09-14 14:35:57,620,OUT,JIO-CHD-004,354809100000028,404000000032676,VI,30.7190,76.7620
+91800007370,+91700010834,2025-09-14 09:22:00,520,IN,JIO-CHD-001,354809100000182,404000000206894,JIO,30.7333,76.7794
+91800009709,+91850009946,2025-09-14 18:46:22,113,OUT,JIO-CHD-MEET,354809100000203,404000000230651,BSNL,30.7380,76.7830
+91800007370,+91990007475,2025-09-14 12:51:09,342,IN,JIO-CHD-002,354809100000182,404000000206894,JIO,30.7420,76.7880
+91800006689,+91700009927,2025-09-14 16:09:01,236,IN,JIO-PHR-001,354809100000168,404000000191056,JIO,31.0150,75.3480
+91850009946,+91800010977,2025-09-14 03:24:11,430,SMS,JIO-CHD-004,354809100000315,404000000357355,JIO,30.7190,76.7620
+91700006750,+91990005690,2025-09-14 11:18:16,99,OUT,JIO-CHD-004,354809100000056,404000000064352,BSNL,30.7190,76.7620
+91990000801,+91700006750,2025-09-14 12:00:53,49,IN,JIO-PHR-001,354809100000448,404000000507816,JIO,31.0150,75.3480
+91980002950,+91980007956,2025-09-14 09:32:12,48,IN,JIO-CHD-005,354809100000357,404000000404869,Airtel,30.7050,76.7450
+91700003938,+91980010429,2025-09-14 12:09:11,76,IN,Airtel-LDH-002,354809104519999,404000000040595,JIO,30.9250,75.8640
+91980003026,+91700008195,2025-09-14 21:53:13,109,IN,VI-PTA-001,354809100000364,404000000412788,Airtel,30.3750,76.7820
+91990001551,+91990002040,2025-09-15 14:19:45,631,SMS,JIO-CHD-002,354809100000455,404000000515735,Airtel,30.7420,76.7880
+91800009044,+91700008195,2025-09-15 08:33:22,15,SMS,JIO-LDH-001,354809100000196,404000000222732,JIO,30.8890,75.8210
+91700008195,+91990009579,2025-09-15 02:52:18,810,IN,Airtel-AMB-001,354809100000077,404000000088109,BSNL,30.5200,76.6600
+91990005690,+91990002040,2025-09-15 03:42:37,111,IN,JIO-CHD-004,354809100000504,404000000571168,JIO,30.7190,76.7620
+91700003938,+91700001883,2025-09-15 17:05:14,529,OUT,Airtel-LDH-002,354809104519999,404000000040595,JIO,30.9250,75.8640
+91990003649,+91850006926,2025-09-15 13:38:32,87,IN,BSNL-JAL-001,354809100000483,404000000547411,JIO,30.9530,75.5730
+91800010849,+91990008835,2025-09-15 22:17:35,45,OUT,JIO-CHD-MEET,354809104512345,404000000238570,VI,30.7380,76.7830
+91800010849,+91850001457,2025-09-15 22:32:20,90,IN,JIO-CHD-004,354809100000210,404000000238570,VI,30.7190,76.7620
+91800003431,+91800000604,2025-09-15 08:17:50,80,OUT,JIO-PTK-001,354809100000133,404000000151461,JIO,31.3260,75.5760
+91700003938,+91700010834,2025-09-15 01:50:30,103,OUT,JIO-CHD-004,354809100000035,404000000040595,JIO,30.7190,76.7620
+91850010197,+91700005350,2025-09-15 13:19:51,92,IN,JIO-CHD-005,354809100000322,404000000365274,BSNL,30.7050,76.7450
+91980006818,+91800006894,2025-09-15 03:12:46,443,IN,VI-PTA-001,354809100000399,404000000452383,JIO,30.3750,76.7820
+91800004739,+91800002085,2025-09-15 22:03:06,90,IN,JIO-CHD-001,354809100000147,404000000167299,JIO,30.7333,76.7794
+91990000801,+91800008226,2025-09-15 15:08:31,37,SMS,JIO-LDH-001,354809100000448,404000000507816,JIO,30.8890,75.8210
+91990009579,+91990005106,2025-09-15 05:24:27,539,OUT,JIO-PHR-001,354809100000539,404000000610763,Airtel,31.0150,75.3480
+91800002085,+91700008195,2025-09-15 11:48:50,47,IN,BSNL-JAL-001,354809100000119,404000000135623,JIO,30.9530,75.5730
+91990010724,+91700003099,2025-09-15 19:25:17,29,OUT,Airtel-AMB-001,354809100000553,404000000626601,Airtel,30.5200,76.6600
+91850008729,+91980005647,2025-09-15 12:50:42,66,OUT,BSNL-JAL-001,354809100000301,404000000341517,Airtel,30.9530,75.5730
+91700006750,+91990003057,2025-09-15 20:54:14,138,OUT,JIO-CHD-005,354809100000056,404000000064352,BSNL,30.7050,76.7450
+91850004460,+91800002599,2025-09-15 20:30:33,101,OUT,BSNL-JAL-001,354809100000259,404000000294003,JIO,30.9530,75.5730
